1, 356052, 360877, 355995, 355931, 361242, 356025, 355835, 360973, 355996, 355997, 360908, 355751, 356094, 361133, 356082, 355880, 361286, 356017, 355800, 355991, 361122, 355722, 355704, 361193, 355856, 356284, 361299, 355795, 355877, 361438, 355920, 355967, 361258, 355991, 355908, 361233, 356123, 355842, 355849, 361004, 356180, 356039, 361144, 355992, 355911, 361078, 355831, 355963, 361296, 356013, 357614
5, 514071, 357022, 370461, 357036, 356637, 356688, 356613, 360906, 371964, 361260, 644119, 381740, 502443, 356998, 356565, 356584, 356573, 372247, 356448, 356854, 357729, 366360, 356455, 361140, 357755, 356491, 356458, 356482, 356422, 356490, 356551, 356492, 356441, 356422, 358970, 356678, 356569, 356469, 356474, 356445, 356396, 366066, 546742, 356452, 356826, 485057, 357159, 358577, 358315, 356651, 377015
10, 360462, 373715, 375578, 531221, 394574, 356691, 356800, 356630, 356701, 356673, 356679, 378216, 356827, 357756, 358626, 357758, 357720, 357902, 358020, 357442, 357598, 358346, 358687, 380226, 386467, 361921, 372294, 356674, 357331, 356684, 356762, 356659, 356696, 358050, 356704, 397685, 374942, 356918, 357008, 357005, 356922, 356844, 356815, 357248, 356801, 356693, 356695, 360273, 356680, 356651, 365245
15, 356243, 380655, 361202, 356283, 358656, 360229, 358324, 356836, 357368, 357412, 356651, 356942, 356833, 358110, 361258, 356482, 356546, 359551, 357453, 359335, 356252, 356607, 360456, 356591, 356363, 360063, 356918, 356643, 357843, 358445, 356409, 363845, 363124, 356278, 356279, 356599, 356292, 359478, 357403, 360972, 357898, 359261, 378142, 357443, 357700, 356263, 356481, 362748, 377822, 368351, 359547
20, 226356, 227982, 227637, 226385, 226043, 228429, 220076, 220141, 220237, 220355, 220280, 219892, 232124, 421818, 247881, 461434, 237773, 229359, 243256, 229136, 239063, 243038, 228764, 241894, 230606, 228707, 228605, 232500, 230428, 386539, 228690, 228982, 229059, 228488, 228434, 228399, 228384, 228840, 228340, 228671, 228528, 228411, 228399, 228289, 253025, 230210, 349124, 367562, 226055, 226021, 246573
25, 269438, 263481, 254612, 255980, 374034, 255455, 255381, 406097, 255451, 287850, 255685, 255310, 255097, 259518, 255152, 255219, 255198, 255114, 355743, 255331, 255166, 255131, 255265, 370877, 255537, 256839, 255528, 255079, 286734, 255513, 256244, 255118, 258196, 670646, 276474, 259057, 280566, 349189, 259002, 259346, 259570, 259527, 273145, 259238, 260431, 258967, 283945, 344689, 431986, 275511, 285353
30, 276211, 321240, 291033, 564282, 272445, 366382, 301981, 273071, 271220, 332844, 602378, 272417, 377074, 272337, 307043, 273030, 272173, 289795, 407754, 273632, 273469, 274996, 277361, 388796, 272864, 314608, 709214, 2090201, 273489, 394396, 271813, 305268, 630402, 2170474, 283640, 437598, 322001, 275352, 275633, 278455, 271490, 273364, 275659, 271702, 379298, 295276, 396033, 307588, 391873, 273139, 405476
35, 305870, 301002, 474160, 319264, 309392, 310674, 446901, 305914, 301266, 301462, 301287, 301594, 301359, 303011, 302198, 301247, 301088, 301492, 301085, 631003, 319320, 303259, 307341, 302364, 303399, 308919, 381962, 416224, 412200, 301885, 406301, 418328, 301554, 301633, 308029, 346063, 301364, 301403, 301272, 304163, 301253, 301908, 301278, 412601, 420370, 301029, 301177, 301068, 301115, 302055, 332242
40, 317069, 317032, 433981, 316314, 316388, 316693, 1567760, 317226, 320460, 317600, 437332, 316658, 317443, 317017, 317303, 342960, 393697, 316434, 329888, 316007, 330748, 324078, 590721, 315973, 316036, 315951, 316392, 337148, 620286, 316032, 330916, 316187, 323453, 438015, 320353, 317734, 316087, 316209, 316258, 432007, 315946, 316080, 315939, 316001, 316042, 427896, 316895, 322997, 316029, 316151, 368716
45, 354684, 355335, 356488, 355136, 354924, 461630, 355204, 439414, 355528, 356291, 359514, 354927, 355700, 355185, 372182, 365437, 465468, 382835, 436765, 355542, 356068, 355074, 400630, 388502, 354973, 393518, 393388, 559144, 373024, 390377, 403300, 515168, 488061, 503105, 2448794, 541307, 369961, 436187, 426138, 362588, 358012, 354819, 354262, 667066, 392631, 383417, 357294, 359851, 356795, 1177053, 455374
50, 389994, 374449, 378099, 402155, 461111, 428950, 375830, 374318, 421290, 378952, 373872, 378854, 373536, 376565, 641360, 445767, 373595, 374039, 374268, 377334, 374203, 530730, 373744, 483967, 374390, 530986, 378820, 373859, 373425, 373765, 374833, 403674, 1300873, 557546, 380966, 423065, 376041, 378828, 447269, 379810, 1085685, 381465, 526350, 771817, 803286, 389448, 436688, 684428, 388302, 544602, 465544
